H_sin,H_cos,S,B,H,RGB,HEX,name
-0.873169396187059,-0.48620214505391407,0.08833599536974213,0.3818444085863784,240.88986648063377,"(88, 88, 97)",#585861,gunmetal
-0.08761101225563822,-0.9936841821628284,0.8873233115042755,0.45241801709838014,185.03861745611675,"(12, 106, 115)",#0c6a73,dark-aqua
0.8064497992221751,0.5896750327378882,0.535154358187782,0.5333371704846325,53.82577772588193,"(136, 128, 63)",#88803f,drab
0.19805476904457445,0.9796298523770082,0.37732651513453314,0.771312402261518,11.429600952115878,"(196, 136, 122)",#c4887a,brownish-pink
-0.3515924326268488,0.9337032043767786,0.8760783048517621,0.601078431372549,339.3657861635667,"(153, 18, 65)",#991241,berry
0.5934043277367825,0.8038511478275274,0.10345788555236579,0.5589969106613706,36.43480859568523,"(142, 136, 127)",#8e887f,warm-grey
0.8878540076910691,0.4570465438520078,0.5631941234372084,0.7694233248855097,62.761646272427434,"(191, 196, 85)",#bfc455,light-olive
0.18838611858372634,-0.9794647625336814,0.8721642609955419,0.47733039739960237,169.11292106867663,"(15, 121, 102)",#0f7966,blue-green
0.7150113046200488,0.6968127252753518,0.8889575521823643,0.6010026016879243,45.738508499054646,"(153, 120, 17)",#997811,puke-brown
0.6760960723170577,0.7356498876548694,0.7179070305794676,0.4825963252433847,42.5844376415024,"(123, 97, 34)",#7b6122,mud
0.30052185848763735,0.9532385575781792,0.7925126482709306,0.5767477840451251,17.49819012807054,"(147, 64, 30)",#93401e,brownish-red
0.9633913058946527,0.2640977636276274,0.4050413490666508,0.5304022450888686,74.669918898942,"(121, 135, 80)",#798750,camo
0.4945009194280224,0.8682100603213196,0.1269252983658467,0.4411660960680574,29.664267943545962,"(112, 105, 98)",#706962,greyish-brown
0.7685054794234645,0.6380717692378233,0.8839398969013309,0.8025852542852003,50.297959821862285,"(204, 175, 23)",#ccaf17,burnt-yellow
0.023428279108337197,0.9990432389220423,0.5056729840188079,0.6850090390766235,1.343380822466455,"(174, 88, 86)",#ae5856,dark-rose
0.6537367236488554,0.7561324165030118,0.4363020388493461,0.9556818758564671,40.84602717149027,"(243, 209, 137)",#f3d189,sandy
-0.3908044935832228,-0.9194285806807068,0.10534080716267819,0.5058895025649278,203.02799105989314,"(115, 123, 129)",#737b81,battleship-grey
0.3520063231221946,0.9353883227498345,0.6674908701912154,0.602221457144731,20.62237564884773,"(153, 86, 51)",#995633,sepia
0.9986805571833614,-0.007878724478722121,0.14947111056110884,0.21469362745097964,90.45200469009266,"(50, 54, 46)",#32362e,charcoal
0.9337147654873126,-0.350647252050251,0.6087396402449966,0.18252766453115865,110.5831661225878,"(22, 46, 18)",#162e12,very-dark-green
-0.9688106480156771,-0.24385044964898345,0.08042594589219154,0.7718356278681686,255.87207499338425,"(185, 180, 196)",#b9b4c4,silver
0.9665257467533473,-0.25213112110837527,0.28505460865358084,0.39563831287910906,104.62053929292162,"(79, 100, 72)",#4f6448,gunmetal
-0.0021854727619931846,-0.9990498770695622,0.0773268823410822,0.9516051456273613,180.12533725156118,"(223, 242, 242)",#dff2f2,ice
-0.5326852407471216,-0.8451219408375898,0.6045913205965836,0.34591651542649837,212.22346781899793,"(34, 59, 88)",#223b58,dark-blue-grey
0.47071610263607666,0.8813660012153115,0.347511107714386,0.2685437393348143,28.105588698140117,"(68, 55, 44)",#44372c,dark-grey
0.35070668754663337,0.9359943787071512,0.44682280943102326,0.6376654802048211,20.54041558033183,"(162, 114, 89)",#a27259,brownish
-0.9883549886423475,-0.14078766387536928,0.37836658264350514,0.5528047740835464,261.89295906842176,"(107, 87, 140)",#6b578c,muted-purple
0.02858564150927992,0.9984804588373559,0.5366742007753494,0.1634269345598312,1.6398812279029569,"(41, 19, 19)",#291313,dark-brown
-0.9274413068614393,-0.3693645532363247,0.27400352238352554,0.8195241085758145,248.28449089127398,"(159, 151, 208)",#9f97d0,pale-purple
0.9307819086667708,-0.36267110239579775,0.0999999595875457,0.6183327318657525,111.28794430202312,"(144, 157, 141)",#909d8d,grey
0.38163862645729646,0.9238106450489778,0.4396496428429233,0.7448791609667123,22.446179336143565,"(189, 137, 106)",#bd896a,pale-brown
0.7382456918665463,0.6738018811832878,0.10094554127364896,0.9478705057548829,47.6130833410753,"(241, 236, 217)",#f1ecd9,pale
0.045377732502194845,0.9981090761742133,0.19623184838084393,0.927398392307114,2.6030856889352663,"(236, 192, 190)",#ecc0be,pale-rose
0.4897553305931056,0.8713912258961123,0.23883882403649628,0.8640294273512267,29.337658732299627,"(220, 193, 167)",#dcc1a7,beige
-0.8822062748011215,0.4681530089466006,0.10725556483371218,0.3285590058627182,297.9531763532273,"(83, 74, 83)",#534a53,purplish-brown
-0.14664902814613062,0.9881588677450441,0.9164648853783979,0.604961220967708,351.5585566493268,"(154, 12, 32)",#9a0c20,carmine
-0.32971294587316713,-0.9433998275024706,0.2426732834153097,0.8182604818202633,199.26423422108553,"(158, 192, 208)",#9ec0d0,light-grey-blue
0.3532242051020751,0.9346302924990051,0.6166680142018337,0.9362764930651959,20.7030494420237,"(238, 142, 91)",#ee8e5b,faded-orange
-0.6179505292147359,0.784364269211901,0.28554662494705874,0.7464096226725984,321.7676820171901,"(190, 135, 170)",#be87aa,light-mauve
-0.46068356379126785,-0.8866117555178907,0.10148617836643442,0.6466773261522062,207.45639330570287,"(148, 157, 164)",#949da4,cool-grey
-0.8724083224614736,0.48288197401389055,0.6038830885067352,0.48819332014151223,298.96472741445484,"(123, 49, 124)",#7b317c,bruise
-0.47066958344373655,-0.8813867953004004,0.214814856390914,0.45019342199199847,208.1026739956895,"(90, 103, 114)",#5a6772,slate-grey
0.9303972870667285,-0.36407746524678003,0.07713650336397643,0.9136266567833249,111.37110086058865,"(217, 232, 215)",#d9e8d7,light-grey
0.4610824630602742,0.8866623503281774,0.5041926291646953,0.9397044334975362,27.47534927869236,"(239, 174, 118)",#efae76,peach
0.21077842468655678,0.9769942834495082,0.6237693204739698,0.4349966193373913,12.174493612190924,"(110, 55, 41)",#6e3729,purple-brown
0.3611397960035809,0.9311933435031128,0.3939359815553744,0.1842466184334685,21.197523776461622,"(46, 35, 28)",#2e231c,dark-brown
0.4659273360485693,-0.8838778846634636,0.17413055666167992,0.7514352587882001,152.20449458976768,"(158, 191, 176)",#9ebfb0,pale-teal
-0.4659243068816915,-0.8834205842236131,0.7327057470936192,0.802173161456018,207.80758503909385,"(54, 135, 204)",#3687cc,windows-blue
-0.19754453575825687,-0.9792018520483359,0.49797953438198284,0.7682675601886324,191.40578047611749,"(98, 177, 195)",#62b1c3,greyblue
0.2650315748029653,0.9636795647084786,0.2886013126615844,0.590490253310898,15.377339857937043,"(150, 118, 107)",#96766b,reddish-grey
