support,itemsets
0.005775533839481034,"frozenset({'cluster_26', 'decade_2010'})"
0.0016880000605560559,"frozenset({'cluster_26', 'decade_2000'})"
0.00014003587946317055,"frozenset({'decade_1880', 'cluster_26'})"
0.000223300456441272,"frozenset({'decade_1890', 'cluster_26'})"
0.00010597309797212908,"frozenset({'cluster_91', 'decade_1300'})"
0.00013625112596416596,"frozenset({'cluster_48', 'decade_1300'})"
0.0001476053864611798,"frozenset({'cluster_81', 'decade_1300'})"
0.00014003587946317055,"frozenset({'cluster_53', 'decade_1300'})"
0.00013246637246516134,"frozenset({'cluster_14', 'decade_1300'})"
0.00014382063296217517,"frozenset({'cluster_25', 'decade_1300'})"
0.00018545292145122588,"frozenset({'cluster_1', 'decade_1300'})"
0.006188071970872537,"frozenset({'cluster_32', 'decade_2010'})"
0.0021648790014306366,"frozenset({'cluster_32', 'decade_2000'})"
0.0005033722153676132,"frozenset({'decade_1890', 'cluster_32'})"
0.017932162078283843,"frozenset({'decade_2010', 'cluster_66'})"
0.004386529305346343,"frozenset({'decade_2000', 'cluster_66'})"
0.0006623318623258067,"frozenset({'decade_1620', 'cluster_82'})"
0.00010218834447312447,"frozenset({'decade_1620', 'cluster_35'})"
0.0002573632379323135,"frozenset({'cluster_69', 'decade_1620'})"
0.0005450045038566638,"frozenset({'cluster_71', 'decade_1620'})"
0.00037090584290245176,"frozenset({'cluster_1', 'decade_1620'})"
0.00027628700542733654,"frozenset({'decade_1620', 'cluster_75'})"
0.00017409866095421204,"frozenset({'decade_1620', 'cluster_77'})"
0.0002308699634392812,"frozenset({'cluster_25', 'decade_1620'})"
0.0003822601033994656,"frozenset({'decade_1620', 'cluster_17'})"
0.0002308699634392812,"frozenset({'cluster_81', 'decade_1620'})"
0.00031034978691837803,"frozenset({'cluster_83', 'decade_1620'})"
0.0002725022519283319,"frozenset({'cluster_14', 'decade_1620'})"
0.00018545292145122588,"frozenset({'cluster_19', 'decade_1620'})"
0.000669901369323816,"frozenset({'cluster_24', 'decade_1620'})"
0.00028764126592435035,"frozenset({'cluster_38', 'decade_1620'})"
0.00017788341445321666,"frozenset({'decade_1620', 'cluster_4'})"
0.0002346547169382858,"frozenset({'cluster_27', 'decade_1620'})"
0.0002611479914313181,"frozenset({'decade_1620', 'cluster_91'})"
